citizen_race,use_of_force_by_citizen,agency,uof_uid,tracking_id,incident_year,incident_month,incident_day,citizen_uid,department_desc
black,,louisiana-state-pd,93f9e2105a4e38b4cd98c83fa25f286d,9104e9c8408bc2048a1b654401707ed2,2024,8,28,69b777d8884a8e090be0f113cf4fbb63,troop e
black,pursuit only,louisiana-state-pd,f36e302ee6f4b4f3d674e69a36afeff0,0c631c3af708a35d5118b6eb15244fc3,2024,8,29,38b186132f21de8acfe50047ee139c26,troop e
black,pursuit only,louisiana-state-pd,6126db783c92f092327293f376492634,51fbf5b7d601c4de92f9fdd089add861,2024,8,30,8b131e3390f6350854838b4ba0ec2675,troop e
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,d663e3898d95e4c9e8f37eb6a6f5062a,cc862badd666c1c8e9baa0c4b9ac6e82,2024,9,1,c27ce9672a2086cf1724f7429164d56e,troop g
black,pursuit only,louisiana-state-pd,417ce7a4c61637f1f76ab939cb32fde6,b2302957c37cddc5c7deb747907b9f7c,2024,9,2,5bebea7c12850d77fd3bc2526c6d6e74,troop l
white,,louisiana-state-pd,64b799577df8260bd11f8e5a74a2e897,05fb641a527bb759ba5a5764e9afc1c7,2024,9,2,b4bec3cc139d99fac7fed042393a161b,troop f
black,pursuit only,louisiana-state-pd,3b1be4e570428a1c2025bef202b1a7c4,a5cbf5a6795590c9d4f1dbb606c8e9ad,2024,9,4,ba2ad4baf5027922136171f4dd12919c,troop i
,pursuit only,louisiana-state-pd,a1d3e71f8379fda4e2831ad4cd0962e3,1cc7f368bef8106869a40f7ea3ea9a9f,2024,9,6,a6e1c40f467ef628fca918d967559bae,troop nola
black,,louisiana-state-pd,bd6d6403c9cf300bec12f1d0a79d81f0,ef43ed209ca7325f5458fbad2f58c652,2024,9,6,0380f59b31f405c901b90860dda17f39,troop nola
black,,louisiana-state-pd,8dac621f79e79a544ebee7ba496cd6f5,ef43ed209ca7325f5458fbad2f58c652,2024,9,6,d8ed5e36d00632d4a232254bc265cc23,troop nola
black,vehicle contact,louisiana-state-pd,226076ef3262415a770ebafdd4a73c37,72fc9ec9a9f6f7ad2a987d78c383be64,2024,9,7,54269817b35ca3210a6345609ddac6c6,troop nola
black,vehicle contact,louisiana-state-pd,935b8fa48dc99a268a6cfcd33155d028,72fc9ec9a9f6f7ad2a987d78c383be64,2024,9,7,01f54f2c433d03a4585766ff305c5261,troop nola
black,pursuit only,louisiana-state-pd,cb9909e4972a447364aca06e9601fc1c,16d9f633ccce92b9645862af97a0277d,2024,9,8,1e87cf040a329baac942eeae288a5cb3,troop c
,pursuit only,louisiana-state-pd,226847d3e45e47bbbd6a8530ab97c975,2783b1ef44bab05de0af4251b2cc137e,2024,9,9,baa38a95a5a896103bc1cc1e3dedab0b,troop nola
black,pursuit only,louisiana-state-pd,1fbc68c2a5719564a1044ab2d750106b,e52b74999d0310ddadead88718b2e873,2024,9,10,f747a59f5d80b1402eae491c2de97614,troop c
black,pursuit only,louisiana-state-pd,d12010619f0ac318df0c9fe9696efbeb,31b0c713831fd0c122bcac8f6b7f4679,2024,9,11,6fcfc7dd26eb5ce9497d8b47ae6d0520,troop f
black,pursuit only,louisiana-state-pd,51774bdba2d82ed325ab7079d39c0e43,6f3e124bc7a24f69b4cfad73d8c5815b,2024,9,12,0eed3fb285f4d569f21b2264be44ce01,troop nola
,pursuit only,louisiana-state-pd,58a9c2614d5d9c6623e730cdb035e970,91a080f63ce4cedfa9f7f6a052495ecf,2024,9,12,697c0296dd655a2ca5a7ed53b970df54,troop nola
black,pursuit only,louisiana-state-pd,bd400937f3a66b548713d83ca082eb0c,8bdd8ee82346c978934a8a311b0cb194,2024,9,12,d4e29f16e918afb2c7151f57d0d5cbdb,troop nola
asian / pacific islander,pursuit only,louisiana-state-pd,67831da8a47f074b7267cf05883900fe,3e09a482b378df56c3a188abcc10054a,2024,9,13,82e8bdaa15fce1ff14d3a2c1e55d24e5,troop i
white,pursuit only,louisiana-state-pd,0070f098025820ac51a4a638f0635e39,7b79f4e03dc76e1d8df0e95ecef88d61,2024,9,13,ace643bb408626a3576a88687dade92e,troop f
black,,louisiana-state-pd,47030281c1db29506751a98150cd05a3,71cf938799233e4eb73bd777736158ae,2024,9,13,d94d9c34956481317cd3bac66a608e1b,troop nola
white,pursuit only,louisiana-state-pd,1cd5aa95679bff6d18fef32a037b5889,5cb847e137bcc8e35f8857dbf0213df8,2024,9,14,d8b33294ebe047b7106b81bd84f14bab,troop e
white,,louisiana-state-pd,80cb45a23e8918ea4a02b321694dc2ee,1bc9ecc83795bf33ee6c0aeeed31a440,2024,9,15,3c2dde58b5598db632d0e530486a32d0,troop f
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,8fd4d51ae6f657afb4d799b96c30c234,f26cc2d20cc1661e56d1dd935baa72a9,2024,9,15,68365677b2bc71607781e3b374f1063c,troop l
black,pursuit only,louisiana-state-pd,38a46e59e38eacceaa942bdcebdf65f3,39eeef945780e81de1157ae35d426d58,2024,9,15,31363d3ee90101f3010056c45746e0f2,troop d
black,,louisiana-state-pd,3d28c18a7618dfd6752a9090cf51670e,9995652f6415f0ae0545e6aed928032f,2024,9,15,42d374ed4caf2c3dd4460b2d8670f49b,troop b
black,pursuit only,louisiana-state-pd,9b0d322152d20b329938cbb213c08b38,58e9747d0771b4ce4627fbea3b1ccbf4,2024,9,19,c561132596cc4b1fffac89b9f7094f7a,troop nola
black,,louisiana-state-pd,385a39eb3f2ddbcdfc3c3ccc93548477,36c70524f239cc47274971437813822f,2024,9,19,e7671c8ca2796a0bfa267540904fdbbd,troop nola
black,pursuit only,louisiana-state-pd,644ee921782b67a9ac7704f668bcb323,60fa318736788b5892f6e391815b832f,2024,9,19,78e9968c1ea1e1c32a2f4bd90360e205,troop nola
black,pursuit only,louisiana-state-pd,33528d779fbe1d4dfe7c299037cf17ae,6ad42c085467fb9259255adba0c1895d,2024,9,20,a97deae1237834a0159d7df2e3881dc3,troop nola
black,pursuit only,louisiana-state-pd,17348de7da11953591111bb4d1a91a75,6ad42c085467fb9259255adba0c1895d,2024,9,20,0aaf82327544a80992d6692662029fb7,troop nola
black,control hold/takedown,louisiana-state-pd,58ab153a417578ec789bd6c3927c5418,de4c6d9e6e44fc74f9dcdab2146bba46,2024,9,20,2f947cafeda1e1f76388ea1953944979,troop i
black,pursuit only,louisiana-state-pd,b2cfdffd41ac5aaeef33dfd1632ab620,b11fd8f039b74f4f9bf8c4b088aa1dc5,2024,9,20,7c2e5d83792106c1445258c8be28ca4f,troop nola
black,pursuit only,louisiana-state-pd,6078aed78b04e282cffc28ac43a3ffd4,489b854e88dfada6b1144c61ebbaaa00,2024,9,20,ff05d5c4c8d3b9cc1cf3fb769bdb1a3d,troop nola
black,,louisiana-state-pd,46dbb387398dd1025ed917b466d3ea67,d3e307202bb89d1dee16c49de032280c,2024,9,21,a41935e45f52cc6f266413fe88c77e2a,troop nola
black,pursuit only,louisiana-state-pd,0023fd3aee475518659548d59b359c22,aed62882f0bef511b77600b917b6cdc2,2024,9,21,810c855c71617bb6aa4eb7dcc6dd8b1c,troop nola
black,pursuit only,louisiana-state-pd,ff52cf9343d673d17ef9ee033e34a952,562f57bb06e85049efdf94f0a6214004,2024,9,21,418a837ee3f13063895ace49926fd03a,troop c
white,electronic control device,louisiana-state-pd,f7b34036379e8af6b859c599179d4c9a,f83fcddb27c82a2d611391daf98eae03,2024,9,24,0ad3be5532bdd5fdc0bd0b31ff6c9f1a,troop a
black,pursuit only,louisiana-state-pd,9733f17eac2084b85f9dce3b4df742e2,46823d1d5cbc5776e31dc135487b3b78,2024,9,25,409d6eb524921b4c8249b333808060d6,troop a
black,pursuit only,louisiana-state-pd,e2fce43e3ddefcc6b2ac832aa3b3a272,6c9fa008299f2fbeed7d8f3db7ad10d8,2024,9,25,e9c170987ba074f52286bb30fcbe9b43,troop nola
black,pursuit only,louisiana-state-pd,e284ed81f03b765b6c6fb92d9554f5fd,d52adb54e7f71af7a16060c23f271e8c,2024,9,26,b5cfc97055094e743feabd0b65ac1879,troop nola
black,pursuit only,louisiana-state-pd,116aa81028fbf52eeecb00bb09d93639,d52adb54e7f71af7a16060c23f271e8c,2024,9,26,eefa77912958ce63533bfda2571dec3e,troop nola
black,pursuit only,louisiana-state-pd,9ca75370d8339d5fe74292f4d23b2362,5ef489de5975e867025f52add59489b4,2024,9,26,385cfc69a1da66f8bc65cbd41c5ca772,troop nola
,pursuit only,louisiana-state-pd,9f4179b6e758f658441da61a77495164,b328652cd68aa9cbcc868f2c971f9cd6,2024,9,26,0edf573d4298acf164e169c2466d9bf5,troop nola
,pursuit only,louisiana-state-pd,c924fb8f11bd9916ced12a63d4a209ba,bbd143864ff51a386558a2bbcd95f351,2024,9,27,9e3dde8fa1ef318c0700b5c06d8b1cd1,troop nola
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,9b14d6e0cdfc0a2218a134992a6961b6,2ded5b41251be28f91d79a06c2dedb22,2024,9,27,03c4337487edab309e931856d72b5147,troop g
black,,louisiana-state-pd,84f24313c88cf49476498a12e66d2f5e,620c723830aa7344a2c7952afca1771d,2024,9,27,d9231ac35758a78a49ef87301e1ff0ad,troop nola
black,pursuit only,louisiana-state-pd,3c9403cbcfaf913b2ef85dd0a5e28073,35805c8a1332f86b4b4428c8a1d4673d,2024,9,28,069afbc86e9b33554bbf525e25020d62,troop nola
black,pursuit only,louisiana-state-pd,f05018780fdfbfdacd7351175890cea4,f06ba39755c1af1bdb1be0cc40ad244a,2024,9,28,56cb499273fafeda4e4635d4f23d4ed6,troop nola
,pursuit only,louisiana-state-pd,f56082be9ada88caafc9aa4f52e2b2d7,93c9b717f4be2895b0d23385aacca913,2024,9,28,c6a69fe5dc9d58831d76264257bee69b,troop nola
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,95c306d99cebb169252ec29aa8dc540f,d244f9fdc028eddeaddefad466aafdda,2024,9,28,aef3d5ab2cf08f0cf076939db245d9bd,troop nola
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,566069c50b66728dc51738b49ea75a4a,d244f9fdc028eddeaddefad466aafdda,2024,9,28,c8c395f13ee51727b92abce14e72e94b,troop nola
black,,louisiana-state-pd,18aa475a99fd8f01263909224b7560c2,56d75fc1b654ad830b536a6669d66bbe,2024,9,28,7cfcb4a55e0be597b394989d0fe630a7,troop nola
black,pursuit only,louisiana-state-pd,7ccf14547c751cecd256b26339159c12,51ee52dbf7d97ccb45a7677cb3794f8f,2024,10,1,c8c043e50c653a1898bddd473ba90a89,troop nola
black,pursuit only,louisiana-state-pd,958ca223fcf337191706a50f99505994,b0736a312cb5664f87aac20a5100db2c,2024,10,2,c92345f90ca0f267adcd9270cbf1d9da,troop b
black,pursuit only,louisiana-state-pd,9e2510d100f0a92d8cbad9b9e85e81ea,61abcebbbe9c762cde24363ffa02eabe,2024,10,2,99e1a58d61e838c8c3ec6bc4a04cf785,troop e
black,pursuit only,louisiana-state-pd,0820bdbcf84445c24b819d80d13a533e,958ebd9bc6919ba7933d3a975acd1f81,2024,10,3,9269ce5383f435ef10da41c4cb3eb767,troop g
,pursuit only,louisiana-state-pd,dddf606cfb0057b05b23399a30f5a281,3a14335297517f18c6fb9dde9ed006bf,2024,10,3,ee5df0dec3512f7991d210c1eef860a6,troop i
black,pursuit only,louisiana-state-pd,f990b0aa37f665847c440358f113a717,0cc7fc0aea5a459fad4b28c9b6af1e79,2024,10,4,c596f598eb95c9ab018ea0f18abc80de,troop f
black,,louisiana-state-pd,87902af9930c281b2f92f728fe4b6d9f,f9800591beb7154535bbe96e69bc0516,2024,10,4,7dce545598f63c1cd34b3420f960a6d1,troop a
black,,louisiana-state-pd,4a335b7f32a373d67b225d658c3a80f1,f9800591beb7154535bbe96e69bc0516,2024,10,4,e0dce763921e7e1febcd573213b6c508,troop a
white,vehicle contact,louisiana-state-pd,460584745c483a5aac927e9ab5a47ce2,d99647d99c9cf4a62884881c583c353e,2024,10,5,606906d575756b992bfcc8d0374b01c4,troop e
white,vehicle contact,louisiana-state-pd,3169e1ae7b9bfaa6de71f6d54ac4c499,d99647d99c9cf4a62884881c583c353e,2024,10,5,d564c930c51af8b432a6432908f0ccfd,troop e
black,pursuit only,louisiana-state-pd,d62cfdd526305120be9533644eb4bf09,b9825d6f29d51935c8f24d5c06345feb,2024,10,5,5635922a307f484c03284ab47ed5acf8,troop e
black,,louisiana-state-pd,eba29defa9241189d0a5164c85fcfeb9,ddc6b7c74b9f26cf6d357372e02a3c6e,2024,10,6,d01f90469e17bdc6a4dea64399e65aa3,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,6267bc64dba19be64f5020bf71fcab32,72e45f2267459676b5eaa279e6aafe07,2024,10,6,cd6f0d9a580216016b2cbd44e7ee7dff,troop l
black,pursuit only,louisiana-state-pd,8858b409deccab9c8be896b2a534a346,d868490480d629f1f18a48b6b017a111,2024,10,10,1d9d09895d2d282645de143a6a93e1db,troop c
black,pursuit only,louisiana-state-pd,f13cca9eab2b90875d948f2b85a5a5f4,b8c3d32202965993ab13f479eab13161,2024,10,10,d5f6551ed4b1f3b5ea686a59255ee85c,troop f
black,,louisiana-state-pd,b157d566df8f21882dd5f80f431d863e,b8320ebe0bab3614a98bdbb378ebe8e0,2024,10,12,8882470208f7c412c3c886fcc5c0b53f,troop i
white,,louisiana-state-pd,d1daf28d2a3d1bf37814a498e28a5bcc,ccf29bb32b0202a458176c66cc5f9067,2024,10,12,1e0ad47443930f46dd17ee0aee0d9731,troop b
,pursuit only,louisiana-state-pd,b04b053c3ee2aacd6f4ccbc0aba88437,48b1e03e72662f4ba5d1bc213773966f,2024,10,13,c2489e54ed33faed7d0bded88de84d81,troop c
black,,louisiana-state-pd,a9740398f168def0a11d144ded199d05,4c409528d66b16e9bbf84891caa94291,2024,10,14,5c0d8e6a48f6416be03d0748afc3dbbc,troop d
white,,louisiana-state-pd,d8ad695d07d9ea1c5b900914753c4989,36f40403dfe940d9f4c853f2516e5951,2024,10,13,44f6d35ed991a2bdc62b1375f4d42fb4,troop a
white,,louisiana-state-pd,0de225be85e7dc834555693892613a98,36f40403dfe940d9f4c853f2516e5951,2024,10,13,58ddb66e810d31887b931bea0d1223b2,troop a
black,pursuit only,louisiana-state-pd,857df045ab74ea5e9b321a2aa63c820f,204797f1a0049f7eb0df3376fd4cae22,2024,10,17,64c1f0218f08f8429f252892f04b9e85,troop i
black,pursuit only,louisiana-state-pd,90f98caa1ffad4405f8936893d31f6d3,204797f1a0049f7eb0df3376fd4cae22,2024,10,17,5fc469354dd183909f9392f9ea0cc1b4,troop i
black,pursuit only,louisiana-state-pd,5fb28f5cbe0155094ee7cc0e0fe6ce81,204797f1a0049f7eb0df3376fd4cae22,2024,10,17,3d84131ff86fc36fbdb4baa7c83e43ff,troop i
black,pursuit only,louisiana-state-pd,c6cfd4c4991247cab8d6bfcdd2b56e55,4ef11c1dcdf0f65703b9774fb4546b6a,2024,10,17,81128ed867c46ee0ee76b556b553d809,troop i
black,pursuit only,louisiana-state-pd,b74e1b03a116a4cd0c241c7ed259e32b,4ef11c1dcdf0f65703b9774fb4546b6a,2024,10,17,9f3c26d0a872dbed7076ffcff7fa6254,troop i
black,,louisiana-state-pd,6171289f7f96e6573d302244506d52f8,83ef45b66cadfb44fb268de2ecfa7be2,2024,10,19,d1834a0b6cfb8a636a197622eae35486,troop f
white,pursuit only,louisiana-state-pd,5afa3f35014dd8fa9d81a52ff0927c30,5b1e1d0af4f38662168f9700b34174da,2024,10,19,d89e175a74b7736d72eb88ff9e500bd9,troop b
hispanic,pursuit only,louisiana-state-pd,7d783e6d6fd9643b7297517bf05f7063,71adba73e3e255bf59fa22e931fda946,2024,10,21,f9760ffadda6db697b67fb528d3b3eb1,troop nola
white,pursuit only,louisiana-state-pd,53fcc77056bb08dcf1364cdf68f7d176,6df1373564edda0e5270ac9fa5a9edb1,2024,10,21,9a8bc28f560b01da3bcd9adddce1a947,troop e
white,pursuit only,louisiana-state-pd,7e0c7c52e65b642736ee567aa5bc7239,6df1373564edda0e5270ac9fa5a9edb1,2024,10,21,3c842a92cd07038018bff5273bea5eda,troop e
black,pursuit only,louisiana-state-pd,aee4d23e5141e82ed90dbdd9584dece4,56c4825f080a9827a5cd185c4abe6260,2024,10,24,2654e86bbbbe59e61fd6d9977370eab0,troop a
black,pursuit only,louisiana-state-pd,d067935915b2b499e325373ef7949645,f915714207d0050ab82a7033eb22410e,2024,10,24,375825874076036ad5d35285fe3ee4ee,troop e
,pursuit only,louisiana-state-pd,5d38bb3c8be9762616b4229a1f8758f0,c7d3c6c0bee3dc014e17984960580b3d,2024,10,25,bef3dfcef8ada8656ac151345fa784ea,troop l
black,,louisiana-state-pd,3d16d164a59d8f72adc00c05a2c9ae18,b12c8f2f3f7f3821b143cb46a72d3a22,2024,10,25,7d003279a5d077e3ba49ce6b01a933ce,troop f
black,,louisiana-state-pd,bc3be903c3e9b722a8fececc891a6677,b12c8f2f3f7f3821b143cb46a72d3a22,2024,10,25,e391ce41dab3b0e301840b3b87d82dc1,troop f
black,pursuit only,louisiana-state-pd,58b3e01d356add2fd097bf95fbee9a51,29f92a73dd9fec6d284dd66eea70fc44,2024,10,26,20ef40910f40752e42780e095c2bf708,troop a
black,pursuit only,louisiana-state-pd,654e82784c30e1dbf7d8ecb39d9ab1ea,5b950f7c2584f0fdada3385f2248b7f1,2024,10,26,2206a1524047a142fb5cf5acf0a37b65,troop a
black,pursuit only,louisiana-state-pd,17d2c02e18329b21ae02304f269f3f60,3b070eea0dc0c450485786ddb0df5951,2024,10,29,3be7f791eb330df25a536517b7530564,troop e
black,pursuit only,louisiana-state-pd,9d2c7d2f65a540b2e344c7e4551a5584,31bba8b38f2ea09bad0a06002f8f2f24,2024,10,29,cee74dcc9c95e86d4a2bf986b7fab876,troop e
black,pursuit only,louisiana-state-pd,f3f1d481bc6d186743ad6467a0459e15,9cb00bbd09b5cd0add1f78c1597213e5,2024,10,29,2883abc6b66a4d390b11c2d7d91722ef,troop nola
,,louisiana-state-pd,5608ac5935972a73ddfac741ca5e955d,79b9b5b505ba0f291310f7d68c60b6e7,2024,10,30,ab7624d68e968b6685b3c60b2dd96ffc,troop f
black,,louisiana-state-pd,bc91c28d7ff9c5fbb5bc3fef94c3dec6,0f89a88502c7b83505aa545a71f750bb,2024,10,30,c819070fd7b8330fa885c9a661720af2,troop a
hispanic,,louisiana-state-pd,b9d741681663b9b41a4cbc8f08708c0a,c6a7c2a9c4209ea891cd27485e90ce17,2024,10,31,56a172f8c4724c8df3dc2c59976d6b26,troop f
black,,louisiana-state-pd,e7ea63df08b42525154ddb9ef57d4a17,eb1fb2b8144f5ea3f1257f3b789df0b3,2024,10,31,8ead93511c3afe90ef7057397fd5b9af,troop b
black,pursuit only,louisiana-state-pd,39181bbb9ce057541ae24305d115c3d9,7ea0371bcbb62ee4a830ed81162c7e32,2024,11,2,49807d72e6f55c9a782b02ad3f16c126,troop l
white,,louisiana-state-pd,7dcc3dd526765c46ae2d3eca1ce9a26f,d4e4da65c69500a4c1d6c423e1d25638,2024,11,2,0f219f296f416a5e2cb41418666ebf7f,troop c
white,"knife, blade or stabbing instrument",louisiana-state-pd,5654bbfde320f3c0acb21fd643f90fe0,5c9c40c3fb56a19c1e3ec5a0dfbac887,2024,11,2,7ce0bb594ba09256511072bcced14082,troop e
black,pursuit only,louisiana-state-pd,b931d193dc17934c79546eb7c8c15ce9,78932208a2c091799d945dd52079a246,2024,11,3,96e4e9d524b2b0794f5b45afdc844945,troop e
black,pursuit only,louisiana-state-pd,b14a945be9e166bc9c3bef36708a654e,78932208a2c091799d945dd52079a246,2024,11,3,daf274afdccf9efb9c3d347087e45515,troop e
,pursuit only,louisiana-state-pd,20b975efc73e0e2bdd3f7717c586caa8,7d4a515332dad663f99fc19d5f8fcb7d,2024,11,3,6089b388575353b57a4336594adab89b,troop a
,k-9 contact,louisiana-state-pd,0ee4273a6b52ae90b0db5ebfc26bbbb2,930cfd346fcb321766255cb602ae3944,2024,11,2,916cbd6b94484dfa92ef40402015b50a,troop e
black,"other dangerous weapon, pursuit only",louisiana-state-pd,08dafe15dee73e401c459e82d768097b,b3b5d77472fa1744788050294d462bda,2024,11,4,9f2909da2e8e427d1c68d278aca52bbe,troop a
black,pursuit only,louisiana-state-pd,d66f53a793788c8291135003b272b00c,d4d9580ea9153855959cd60641a8ae4b,2024,11,5,d69f18310a595c02d38e802abb33616c,troop nola
black,pursuit only,louisiana-state-pd,333e76147d3e42939ce024b4d0e64130,d4d9580ea9153855959cd60641a8ae4b,2024,11,5,7f1b0f2497cc9a9f16b6ec97a2094192,troop nola
white,pursuit only,louisiana-state-pd,6b20037b8c98b0d03e93590f9d5f05d0,1beb8a8583e66511986450fb049a9932,2024,11,6,996c767934fdf3fe026d8cddd64aa7fc,troop a
black,,louisiana-state-pd,986062e9824432f9b5f0e39cae68c3c7,cf4cbe91a77e682d0620b6ea4aa0a163,2024,11,6,b3c20bcf9bf0bdb528b88ce7d141b101,troop e
black,,louisiana-state-pd,bd91ff55336c9231b15bbd031f5ed69b,cf4cbe91a77e682d0620b6ea4aa0a163,2024,11,6,46b35b622a6f44eeb23c9c3ff6475fd0,troop e
black,pursuit only,louisiana-state-pd,3da0b82ddb2ee7e8fcf7a4ae76ffe07e,c1f8dab90ffa03dcebca56499c0c2d67,2024,11,7,12e749a79c1714f07e3f420bcd037291,troop nola
black,pursuit only,louisiana-state-pd,a6e825508427c05f6187e7e1861a08f4,8e6396d9b05153acb18c558b25b2db19,2024,11,8,aa211228c48f091ea62af8c046e274d3,troop e
black,pursuit only,louisiana-state-pd,b01c662b0056850858815ccb4dbc3ff6,2f931a7dcc19a57fab32ef5ee385071c,2024,11,8,ab694fa8d333cb6b5c028b2bfb06dd0a,troop e
black,pursuit only,louisiana-state-pd,d1a4efb5dea61e0aaa8a1ba74c1ca68f,3163c496d2bbc8e773081932bbee8913,2024,11,9,078a8cad0273abbe23a2b167d77ffdcd,troop nola
white,,louisiana-state-pd,8c8859b48d3c544aff665fc64264ffb2,766102c2ad68d769752df3bc84517541,2024,11,9,5c7ea31cdc8c3a51f74edfd9f9dfcc76,troop b
white,pursuit only,louisiana-state-pd,6bf75e515a1ade10805a13461967d5fc,1126699df3c40e697a4aa6d3beb8a0e6,2024,11,13,d57fcc3b24b123ac253be656fcd6e70e,troop a
black,pursuit only,louisiana-state-pd,4fdc9dc9e41f91c60f010e91fc441215,2536f6fb65a7393ff96cb8394c5656da,2024,11,14,e662ae12fc6b96758b46da23080bd255,troop e
black,pursuit only,louisiana-state-pd,d37058363bbaf935536f6120fd6afd06,e8b3b459d5daeecbd06f68208782b8b6,2024,11,14,2158aa1f0ac9cc111ebfc0567fe47846,troop nola
white,control hold/takedown,louisiana-state-pd,1f9ed9aa3233d13bc320b75d337c6364,444608b6afa8d70b8901a3dd2e2183e1,2024,11,15,7251c0fa58b71b2585b874e05e29977f,troop b
black,,louisiana-state-pd,69192ef529076959506ac77cba2c2a6a,3fe81ffab89538d2e3183144a6a616b0,2024,11,15,ad41c34349875311fa6540a37d2e14b5,troop nola
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,f90de4074543efce7fb97ad2e61549a8,9f3579c52742855cafc26067879d6373,2024,11,16,72bf52547a9be6af3caa5518f5c347ba,troop b
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,bd7cab6b86e52f9fef3429069dc3c6c8,9f3579c52742855cafc26067879d6373,2024,11,16,7c4cafc1e8585bc1cc44d613a45975f9,troop b
black,pursuit only,louisiana-state-pd,ef5c1adbc90d9666c3dd75e2ca271788,fb98bc502500be7dd6671145e9b949fd,2024,11,19,203b512a4d0f36404d45a08ef4465522,troop f
black,pursuit only,louisiana-state-pd,cae254f857191d1547fc137359d232e1,8dd036804282005e7817b0f39a3c77e5,2024,11,19,569fa74a1a7c72d6bcd1fbc88188878f,troop nola
black,pursuit only,louisiana-state-pd,b4cea0d320721792b9674bc6ad45ff34,cdd0bf84807a2c1796cce7f81da4d25e,2024,11,19,0f06e28f14f9fc8c34110e9679f8693a,troop nola
white,,louisiana-state-pd,c1ed8254237190299c9bfa3667bb02e2,b83c118d15520a8743027edd011f208e,2024,11,20,a5e61d73f645e7dd632ecd636896ff53,troop c
white,,louisiana-state-pd,f5130bc1e3fb8ac162e88eb4e295d68f,b83c118d15520a8743027edd011f208e,2024,11,20,c319aea638ebffa4bef0d47f412394ae,troop c
white,,louisiana-state-pd,90ae27f136cdf6aeb73f777ad4b40047,b83c118d15520a8743027edd011f208e,2024,11,20,dbc9ac4424e928b77184fb4cc8492b2f,troop c
black,pursuit only,louisiana-state-pd,c70f731abc88269eb2abe0538a790d24,554c5e4c058cc973c9a2ad5434b941f4,2024,11,20,3eb6013b9bc7f4651ffe6d7513145438,troop b
black,pursuit only,louisiana-state-pd,c7d717273136b7ad4cc6ed1421aafee2,63f6f8a53daab19110b39440192b020e,2024,11,19,f446512de35d77ce51610c146836f37d,troop nola
black,pursuit only,louisiana-state-pd,9e42b778b3282cd93643a2441826f77a,1f81934ae31430d31a36f095aa304a31,2024,11,24,b864291df29a68ac39f4f0387333908c,troop e
hispanic,pursuit only,louisiana-state-pd,f21351646d768dd515666c096445a150,dcb8fa1853525e1070a7701733e7f903,2024,11,25,a9546e47c56071942c86143613dc6e6f,troop i
,pursuit only,louisiana-state-pd,39521b0b86cadde3d35fa381dc67b6cc,017858a47d3e3ebb988cf85d21da13be,2024,11,26,63fe798268471930cc6c3b8c13f1f06f,troop g
black,pursuit only,louisiana-state-pd,5fced85e0995b6b04208bdbb450719b4,6743018b8bd10ff019a84c14a6b5db64,2024,11,27,cf41ef31f058e12991c37ec993d71cb6,troop e
white,pursuit only,louisiana-state-pd,6478d48d05cc83a1e98999d09a6739da,7609cb13d8b76c8aee9e1f7b837c87f6,2024,11,27,f6e92642a42c316f8e74d645732eb369,troop c
,pursuit only,louisiana-state-pd,bc3046eaa1b85f8a36092cc36d8d9cd8,be5a6098a33cfd71d156f502fd01cce1,2024,11,28,8f819d9d04cf5a1e64d2fd67e7f1dd88,troop c
,pursuit only,louisiana-state-pd,d53f83aca147fd5fe37996e8bb4ddd44,3b77f8b85fb70faac1e5cdf68c81d4dc,2024,12,1,baf9cea21e6d23140ecc0c675333292f,troop nola
black,pursuit only,louisiana-state-pd,211f3e6e6cd6a0db93242fc202cd4c28,c68c80885bf671bc123f0db180da1f19,2024,12,1,46f36508b21c7585bb362c5d317f0238,troop nola
black,pursuit only,louisiana-state-pd,1954a1cf6a3500171a96944f423bf80c,c68c80885bf671bc123f0db180da1f19,2024,12,1,90f05134d13c0c58d84da3e3935f7cc7,troop nola
hispanic,pursuit only,louisiana-state-pd,8b4cf0cff8967777e8a0422dc434cdfd,c72b73fd0e6614952731f2c878734fb4,2024,12,1,74bb082408167e93ca7faf47bd6d9077,troop nola
hispanic,pursuit only,louisiana-state-pd,d84d2508c66ab29b4fd0826fdf822622,c72b73fd0e6614952731f2c878734fb4,2024,12,1,2e428a2980a2beb87333f97f8bfff238,troop nola
,pursuit only,louisiana-state-pd,67f80fa00f2a89b6e4a11f6fa035c0e1,035067e9a2a359a104ea6612febeed94,2024,12,1,48f94e80156dd866fe0df0476afe6bbc,troop nola
black,pursuit only,louisiana-state-pd,5499d3ada82f8d760e74778906552fc7,cb629ccd9e7b4cbf60f03c2b8ff7785c,2024,12,2,b326fe54b6d3d11ed3af0a72c8a584a8,troop nola
